,NU_ANO,CO_CURSO,NU_ITEM_OFG,NU_ITEM_OFG_Z,NU_ITEM_OFG_X,NU_ITEM_OFG_N,NU_ITEM_OCE,NU_ITEM_OCE_Z,NU_ITEM_OCE_X,NU_ITEM_OCE_N,DS_VT_GAB_OFG_FIN,DS_VT_GAB_OCE_FIN,DS_VT_ESC_OFG,DS_VT_ACE_OFG,DS_VT_ESC_OCE,DS_VT_ACE_OCE,TP_PRES,TP_PR_GER,TP_PR_OB_FG,TP_PR_DI_FG,TP_PR_OB_CE,TP_PR_DI_CE,TP_SFG_D1,TP_SFG_D2,TP_SCE_D1,TP_SCE_D2,TP_SCE_D3,NT_GER,NT_FG,NT_OBJ_FG,NT_DIS_FG,NT_FG_D1,NT_FG_D1_PT,NT_FG_D1_CT,NT_FG_D2,NT_FG_D2_PT,NT_FG_D2_CT,NT_CE,NT_OBJ_CE,NT_DIS_CE,NT_CE_D1,NT_CE_D2,NT_CE_D3,CO_RS_I1,CO_RS_I2,CO_RS_I3,CO_RS_I4,CO_RS_I5,CO_RS_I6,CO_RS_I7,CO_RS_I8,CO_RS_I9
422860,2017,87195,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""ADBBCECD""","""00111101""","""CBADBDBDBBBEBDDDEEAAACBDCBC""","""991008011111111091109111101""",555,555,555,555,555,555,555,555,555,555,555,66.4,62.3,62.5,62,57,65,55,67,55,70,67.8,72.7,40,30,90,0,"""C""","""C""","""B""","""B""","""B""","""C""","""B""","""D""","""D"""
422951,2017,120385,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""CCABCECD""","""11011101""","""BBEDEEBDBBCEBD*BAEAADCBBCCC""","""990018011101110191109110111""",555,555,555,555,555,555,555,555,555,555,555,66.4,75.2,75,75.5,75,75,75,76,80,75,63.5,68.2,36.7,30,30,50,"""C""","""C""","""B""","""A""","""B""","""C""","""E""","""D""","""D"""
422961,2017,122634,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""ACDBCECD""","""01011101""","""CACEBDBDBBBEDDDBBDAAACBACCC""","""990008011111011190109110111""",555,555,555,555,555,555,555,555,555,555,555,66.4,66.7,62.5,73,77,65,80,69,65,70,66.3,63.6,81.7,60,100,85,"""B""","""B""","""C""","""B""","""C""","""C""","""E""","""E""","""C"""
422962,2017,122845,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""CCBECEAB""","""11101110""","""CAADEEADBCBEBDDBDDAECEDDCBC""","""991018111011111190119001101""",555,555,555,555,555,555,555,555,555,555,555,66.4,64.6,75,49,52,60,50,46,50,45,67,72.7,35,30,40,35,"""C""","""C""","""B""","""C""","""C""","""C""","""C""","""E""","""D"""
422995,2017,1110857,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""ACABCEAD""","""01011111""","""DBBCEDADBABCBEDCBEACACBDCCB""","""990118111010101091109111110""",555,555,555,555,555,555,555,555,555,333,333,66.4,82.6,75,94,95,75,100,93,65,100,61,68.2,20,60,0,0,"""C""","""D""","""C""","""B""","""B""","""B""","""A""","""D""","""C"""
423051,2017,5000135,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""CEBBCEAD""","""10111111""","""BCADCDCDBBCEBEBBBEAEEAAECCC""","""991008011101100191119000111""",555,555,555,555,555,555,555,555,555,555,555,66.4,83.5,87.5,77.5,85,65,90,70,50,75,60.7,59.1,70,60,100,50,"""C""","""D""","""C""","""A""","""B""","""C""","""A""","""D""","""D"""
423246,2017,87195,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""CABBCEBB""","""10111100""","""AAECEDECBEBEDDDBDEDAECBBCCC""","""990118001011011191009110111""",555,555,555,555,555,555,555,555,555,555,555,66.5,71.7,62.5,85.5,76,80,75,95,75,100,64.8,63.6,71.7,60,95,60,"""C""","""C""","""A""","""D""","""D""","""D""","""D""","""E""","""D"""
423330,2017,115728,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""DCBBCEBE""","""01111100""","""EAEDEDADBBCEBEDCDEAEECBDCBC""","""990018111101101091119111101""",555,555,555,555,555,555,555,555,555,555,555,66.5,64.1,62.5,66.5,58,70,55,75,75,75,67.3,72.7,36.7,60,30,20,"""C""","""C""","""B""","""B""","""B""","""B""","""B""","""D""","""D"""
423377,2017,1113582,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""ACEBCEAD""","""01011111""","""DBCCEDADBCCEBDEBDEAEABDECCC""","""990118111001110191119000111""",555,555,555,555,555,555,555,555,555,555,555,66.5,68,75,57.5,45,65,40,70,70,70,66,68.2,53.3,20,85,55,"""D""","""D""","""C""","""B""","""C""","""C""","""D""","""D""","""D"""
423564,2017,20065,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""CCBBCEAD""","""11111111""","""ECACBDADBBBEBEBCCEACCCBBCCC""","""991108111111100091109110111""",555,555,555,555,555,555,333,555,333,555,333,66.6,75,100,37.5,0,0,0,75,75,75,63.8,72.7,13.3,0,40,0,"""B""","""C""","""A""","""B""","""D""","""C""","""B""","""C""","""E"""
423717,2017,115582,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""ACBBCEBD""","""01111101""","""EACCEDCDBBEEAEDBDEAEDCBACBC""","""990118011101001191119110101""",555,555,555,555,555,555,555,555,555,555,555,66.6,65.2,75,50.5,53,65,50,48,60,45,67,68.2,60,30,90,60,"""B""","""B""","""C""","""A""","""A""","""B""","""D""","""D""","""C"""
423724,2017,118420,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""CCBBCEBB""","""11111100""","""ECCCEDADBBBEBEAABDABDCCDCCC""","""990118111111100090109101111""",555,555,555,555,555,555,555,555,555,555,555,66.6,66.4,75,53.5,63,55,65,44,40,45,66.7,68.2,58.3,30,95,50,"""B""","""B""","""C""","""A""","""A""","""A""","""D""","""E""","""C"""
423904,2017,18384,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""DCBDBEAD""","""01100111""","""DDECEEADBBCEDDDDCEEEECCDCCB""","""990118111101011091019101110""",555,555,555,555,555,555,555,555,555,555,555,66.7,69.5,62.5,80,65,65,65,95,75,100,65.7,68.2,51.7,30,90,35,"""C""","""D""","""C""","""B""","""B""","""B""","""B""","""C""","""C"""
423954,2017,60886,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""CCBBCEBD""","""11111101""","""CAACBDADBABEAEDCCCADCCEDCCC""","""991108111011001090109101111""",555,555,555,555,555,555,555,555,555,555,555,66.7,75.5,87.5,57.5,60,60,60,55,75,50,63.8,63.6,65,30,95,70,"""C""","""C""","""B""","""B""","""B""","""C""","""B""","""D""","""D"""
424013,2017,99406,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""CCABCEBE""","""11011100""","""EBACECBDBAAEBBDBEEAEECDDCCC""","""991118011001101191119101111""",555,555,555,555,555,555,555,555,555,333,555,66.7,53.1,62.5,39,32,40,30,46,30,50,71.2,77.3,36.7,60,0,50,"""C""","""C""","""A""","""B""","""B""","""C""","""E""","""D""","""D"""
424021,2017,101558,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""CDABCEDD""","""10011101""","""CECEBEADBDBEDDBADEAEECBDCCC""","""990008111011010091119111111""",555,555,555,555,555,555,555,555,555,555,555,66.7,68.1,62.5,76.5,58,70,55,95,75,100,66.2,68.2,55,50,90,25,"""C""","""C""","""C""","""B""","""B""","""B""","""B""","""D""","""B"""
424045,2017,115374,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""CCBBCEAD""","""11111111""","""CCACDECDBBCEADBBDEADABBBCCC""","""991108011101010191109010111""",555,555,555,555,555,555,555,555,555,555,555,66.7,81.8,100,54.5,43,55,40,66,50,70,61.6,63.6,50,60,90,0,"""B""","""D""","""B""","""B""","""B""","""C""","""D""","""D""","""D"""
424047,2017,115582,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""CDABCEAD""","""10011111""","""DBAEEDBABBBEBADBEEAEAEBECCC""","""991018001111101191119010111""",555,555,555,555,555,555,555,555,333,555,555,66.7,66.4,75,53.5,60,80,55,47,55,45,66.8,72.7,33.3,0,100,0,"""C""","""C""","""C""","""B""","""B""","""B""","""D""","""D""","""B"""
424064,2017,122845,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""DCBBEEDD""","""01110101""","""DBCDEDABBBBEBDDBDEAECCCCCBC""","""990018101111111191119100101""",555,555,555,555,555,555,555,555,333,555,555,66.7,63.3,62.5,64.5,33,45,30,96,80,100,67.8,72.7,40,0,90,30,"""C""","""D""","""C""","""B""","""C""","""C""","""C""","""D""","""C"""
424093,2017,1102674,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""DCBBCEAC""","""01111110""","""EBACBDBDBBDEBBDBEBABCCBDCDC""","""991108011101101190109111101""",555,555,555,555,555,555,555,555,555,555,555,66.7,74.2,75,73,95,75,100,51,75,45,64.2,68.2,41.7,0,95,30,"""C""","""C""","""B""","""B""","""B""","""C""","""E""","""D""","""E"""
424375,2017,101558,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""CCBBEEAD""","""11110111""","""BACCDEADBBBBBBDBDAAEABCDCCC""","""990108111110101190119001111""",555,555,555,555,555,555,555,555,555,555,333,66.8,76.1,87.5,59,52,60,50,66,50,70,63.7,68.2,38.3,30,85,0,"""C""","""C""","""A""","""C""","""B""","""C""","""B""","""D""","""E"""
424405,2017,113813,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""DCADCEBE""","""01001100""","""EBABBDBDBCBEBDDCDEAEACBDCCC""","""991008011011111091119111111""",555,555,555,555,555,555,555,555,555,555,555,66.8,40.5,37.5,45,77,85,75,13,65,0,75.5,77.3,65,60,90,45,"""C""","""C""","""B""","""B""","""A""","""B""","""B""","""D""","""D"""
424413,2017,115582,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""ACBBEEBD""","""01110101""","""CAACBEDDAABEBEBBAEAEACCDCCC""","""991108010011100191119101111""",555,555,555,555,555,555,555,555,555,555,555,66.8,60.1,62.5,56.5,60,80,55,53,65,50,69,68.2,73.3,60,100,60,"""C""","""B""","""C""","""B""","""B""","""B""","""E""","""E""","""D"""
424414,2017,115728,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""ACABCEDD""","""01011101""","""ACACEDBDBEBEBEDAEBAEECBDCCC""","""991118011011101090119111111""",555,555,555,555,555,555,555,333,333,555,333,66.8,54.9,62.5,43.5,87,75,90,0,0,0,70.7,77.3,33.3,0,100,0,"""C""","""D""","""B""","""B""","""A""","""B""","""B""","""D""","""B"""
424603,2017,18387,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""CCABCEAD""","""11011111""","""CDACBDADBBBEBDBCCEAEDEACCCC""","""991108111111110091119000111""",555,555,555,555,555,555,555,555,555,555,555,66.9,67.7,87.5,38,10,50,0,66,30,75,66.6,72.7,31.7,0,85,10,"""C""","""C""","""C""","""B""","""B""","""D""","""C""","""D""","""C"""
424816,2017,1314243,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""ECBBCEAD""","""01111111""","""DACCECCDEBDEBEEBCEAAECCDCCC""","""990118010101100191109101111""",555,555,555,555,555,555,555,555,555,555,555,66.9,82.9,87.5,76,79,75,80,73,65,75,61.6,63.6,50,0,90,60,"""C""","""C""","""B""","""B""","""B""","""C""","""E""","""D""","""D"""
424924,2017,20065,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""CAEBCEAD""","""10011111""","""EBACBDADBCBEAECBDEAEBCBDCBE""","""991108111011000191119111100""",555,555,555,555,555,555,555,555,333,555,555,67,79,75,85,96,80,100,74,90,70,63,68.2,33.3,0,100,0,"""C""","""C""","""A""","""B""","""B""","""D""","""C""","""D""","""."""
425411,2017,122845,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""DCBBCECD""","""01111101""","""DEACDDCDBBEEBBDEBEAEBDCDCCC""","""991108011101101091119001111""",555,555,555,555,555,555,555,555,333,555,333,67.1,79.2,75,85.5,77,65,80,94,70,100,63,68.2,33.3,0,100,0,"""C""","""C""","""B""","""B""","""B""","""C""","""C""","""C""","""C"""
425458,2017,1136142,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""CCCBCEBD""","""11011101""","""CBACCDDDBBBEBEEBBCAECCBECBC""","""991108011111100190119110101""",555,555,555,555,555,555,555,555,555,555,555,67.1,77.4,75,81,67,75,65,95,75,100,63.7,68.2,38.3,0,95,20,"""C""","""C""","""C""","""A""","""A""","""B""","""D""","""D""","""D"""
425476,2017,1181327,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""CCABCEAD""","""11011111""","""DCCCBEDDBBBEADDEDDAAACBDCBC""","""990108011111011090109111101""",555,555,555,555,555,555,555,555,555,555,555,67.1,84.3,87.5,79.5,67,75,65,92,60,100,61.3,63.6,48.3,30,90,25,"""B""","""C""","""C""","""B""","""C""","""B""","""D""","""D""","""D"""
425726,2017,100816,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""CCDEDEAD""","""11000111""","""EBECEDBDBBBDDDDBDEAACCBDCBC""","""990118011110011191109111101""",555,555,555,555,555,555,555,555,555,555,333,67.2,59.5,62.5,55,38,90,25,72,80,70,69.8,72.7,53.3,60,100,0,"""C""","""D""","""A""","""B""","""B""","""B""","""B""","""D""","""B"""
425809,2017,1118057,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""CCBBBEAE""","""11110110""","""CBCDEDADDBBEBEDCEEAEDCEACCC""","""990018110111101091119100111""",555,555,555,555,555,555,555,333,555,555,555,67.2,59.6,75,36.5,73,85,70,0,0,0,69.7,68.2,78.3,80,100,55,"""C""","""E""","""B""","""B""","""A""","""C""","""E""","""D""","""D"""
425816,2017,1137717,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""BCABEEDD""","""01010101""","""EBACBDAABBCEBDDECEABECDDCCC""","""991108101101111091109101111""",555,555,555,555,555,555,555,555,555,555,555,67.2,62.2,50,80.5,65,65,65,96,80,100,68.8,72.7,46.7,30,90,20,"""C""","""C""","""B""","""B""","""C""","""C""","""B""","""D""","""D"""
426093,2017,115582,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""CCABCEDD""","""11011101""","""CBCDBDADBABEDEDBBEAEEBBDCCC""","""990008111011001191119011111""",555,555,555,555,555,555,555,555,555,555,333,67.3,80.2,75,88,80,80,80,96,80,100,63,68.2,33.3,30,70,0,"""C""","""C""","""C""","""B""","""B""","""C""","""B""","""D""","""C"""
426111,2017,123429,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""CEABCEAD""","""10011111""","""EBCCBDEDBBBEEDBBCEAEDCBECCC""","""990108011111010191119110111""",555,555,555,555,555,555,555,555,333,555,333,67.3,68.6,75,59,69,65,70,49,65,45,66.8,72.7,33.3,0,100,0,"""D""","""D""","""C""","""B""","""B""","""A""","""B""","""C""","""C"""
426147,2017,1127925,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""BCBBCEAE""","""01111110""","""ABADEDADEBBEDEEECEAECEDDCCC""","""991018110111000091119001111""",555,555,555,555,555,555,555,555,555,555,555,67.3,73.2,75,70.5,72,60,75,69,65,70,65.3,63.6,75,60,90,75,,,,,,,,,
426500,2017,1191018,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""CCDBCEAD""","""11011111""","""BBBAEDBDBBBEDDEABEADECBDCCC""","""990018011111010091109111111""",555,555,555,555,555,555,333,555,555,555,555,67.4,71.5,87.5,47.5,0,0,0,95,75,100,66,68.2,53.3,0,100,60,"""C""","""B""","""B""","""B""","""B""","""B""","""E""","""D""","""E"""
426731,2017,100816,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""BCEBCEDD""","""01011101""","""ECCCBDADBBBEBBDCDEAAACBDCCC""","""990108111111101091109111111""",555,555,555,555,555,555,555,555,555,555,555,67.5,62.3,62.5,62,57,65,55,67,55,70,69.2,77.3,23.3,30,40,0,"""C""","""C""","""B""","""A""","""B""","""C""","""A""","""B""","""B"""
426769,2017,118420,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""CCBBBEED""","""11110101""","""CCADECADBCCCBEDBAEAEECADCCC""","""991018111000101191119101111""",555,555,555,555,555,555,333,555,555,555,555,67.5,56.2,75,28,0,0,0,56,80,50,71.3,72.7,63.3,30,100,60,"""B""","""C""","""B""","""A""","""A""","""B""","""D""","""D""","""E"""
426812,2017,1136142,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""CCBBEEED""","""11110101""","""CBACEDADBBBEBEDBAEEEEECACCE""","""991118111111101191019000110""",555,555,555,555,555,555,555,555,336,555,336,67.5,75.4,75,76,76,80,75,76,80,75,64.8,72.7,20,0,60,0,"""D""","""D""","""A""","""C""","""D""","""C""","""D""","""D""","""E"""
427016,2017,87195,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""CCCBCEAD""","""11011111""","""EBAEEEADBBBEBBDCCEAAACBEACD""","""991018111111101091109110010""",555,555,555,555,555,555,555,555,555,555,555,67.6,67.7,87.5,38,71,75,70,5,25,0,67.5,68.2,63.3,30,95,65,"""D""","""C""","""D""","""B""","""B""","""C""","""B""","""D""","""E"""
427134,2017,1122221,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""CCCBCEAD""","""11011111""","""EACDBDADBBCEBEDBEEAEACCECCC""","""990008111101101191119100111""",555,555,555,555,555,555,555,555,555,555,555,67.6,75.5,87.5,57.5,66,90,60,49,65,45,65,68.2,46.7,30,90,20,"""C""","""C""","""C""","""B""","""B""","""B""","""E""","""D""","""B"""
427389,2017,115582,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""CBBBCEAB""","""10111110""","""BCAABDCDBABEBDDBCEAEACEDCBC""","""991008011011111191119101101""",555,555,555,555,555,555,555,555,333,555,333,67.7,72.6,75,69,74,70,75,64,40,70,66,72.7,28.3,0,85,0,"""C""","""C""","""C""","""B""","""B""","""B""","""A""","""D""","""C"""
427585,2017,21600,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""ACABCEAD""","""01011111""","""CBEECDADCBBEDDEBCEAAACBDCCE""","""990008110111010191109111110""",555,555,555,555,555,555,555,555,555,555,555,67.8,81.4,75,91,87,75,90,95,75,100,63.3,63.6,61.7,30,90,65,"""C""","""C""","""C""","""C""","""B""","""C""","""E""","""E""","""C"""
427715,2017,115728,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""CCABDEAD""","""11010111""","""BBACEDCDBABCBEBBCEAEECBDCDC""","""991118011010100191119111101""",555,555,555,555,555,555,555,555,555,555,555,67.8,63.4,75,46,46,70,40,46,50,45,69.3,72.7,50,30,65,55,"""C""","""D""","""A""","""B""","""B""","""C""","""B""","""D""","""D"""
427752,2017,1122221,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""CDABCEAD""","""10011111""","""DEECEDADBDBDEBDCBEAEECDBCCC""","""990118111010001091119100111""",555,555,555,555,555,555,555,555,555,555,555,67.8,77.2,75,80.5,86,70,90,75,75,75,64.6,63.6,70,60,90,60,"""C""","""C""","""C""","""B""","""B""","""A""","""E""","""D""","""D"""
427758,2017,1136142,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""CCABCEBD""","""11011101""","""CBBCBECDBBBEADDBBCAEECBACCC""","""990108011111011190119110111""",555,555,555,555,555,555,555,555,333,555,333,67.8,70.8,75,64.5,66,70,65,63,35,70,66.8,72.7,33.3,0,100,0,"""D""","""D""","""A""","""B""","""A""","""C""","""D""","""E""","""E"""
427892,2017,18387,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""DCDBCEBD""","""01011101""","""BEADBDADBBBEBBBBAEAEDCBECBB""","""991008111111100191119110100""",555,555,555,555,555,555,555,555,333,555,555,67.9,72.1,62.5,86.5,77,65,80,96,80,100,66.5,68.2,56.7,0,100,70,"""C""","""C""","""C""","""A""","""B""","""B""","""A""","""D""","""D"""
427995,2017,99406,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""CBBBCEDD""","""10111101""","""EEACEEADBACEDEEAAEAEECEDCCC""","""991118111001000091119101111""",555,555,555,555,555,555,555,555,555,555,555,67.9,71.4,75,66,81,85,80,51,75,45,66.7,68.2,58.3,50,65,60,"""C""","""D""","""B""","""B""","""B""","""C""","""C""","""D""","""E"""
428015,2017,106167,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""CCDBCECD""","""11011101""","""EDCCEDBDBABEDDDBBEAEEBADCCC""","""990118011011011191119001111""",555,555,555,555,555,555,555,333,555,555,555,67.9,56.2,75,28,56,60,55,0,0,0,71.8,72.7,66.7,50,90,60,"""C""","""C""","""C""","""B""","""B""","""B""","""B""","""D""","""D"""
428093,2017,1136142,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""CEBBEEAD""","""10110111""","""BDCCCDADBCBEBDDDDEAEEBBDCBC""","""990108111011111091119011101""",555,555,555,555,555,555,555,555,555,555,555,67.9,79.6,75,86.5,78,70,80,95,75,100,64,72.7,15,0,30,15,"""C""","""C""","""C""","""B""","""A""","""B""","""E""","""D""","""B"""
428336,2017,115582,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""DCABEEAD""","""01010111""","""ADCDEEADBBBEDBDEBEEEDCBDCBC""","""990018111111001091019111101""",555,555,555,555,555,555,555,555,555,555,555,68,75.5,62.5,95,90,90,90,100,100,100,65.5,68.2,50,50,100,0,"""B""","""C""","""A""","""B""","""B""","""B""","""D""","""E""","""C"""
428632,2017,100816,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""CCBBBEAD""","""11110111""","""CDACEDBDBDBEBBEDBEAEECEECCC""","""991118011011100091119100111""",555,555,555,555,555,555,555,333,555,555,555,68.1,67.9,87.5,38.5,77,65,80,0,0,0,68.2,68.2,68.3,60,90,55,"""C""","""C""","""C""","""B""","""A""","""B""","""B""","""D""","""C"""
428949,2017,101558,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""BBEDCEDD""","""00001101""","""ABDCEDCDBBBEBEDEBEAEECBDCCC""","""990118011111101091119111111""",555,555,555,555,555,555,555,555,555,555,555,68.2,54.5,37.5,80,64,80,60,96,80,100,72.8,81.8,21.7,0,40,25,"""C""","""C""","""C""","""A""","""A""","""B""","""B""","""D""","""C"""
429001,2017,123429,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""ACBBCEAD""","""01111111""","""BEADEECABABDBEDEDEAEACBDCCC""","""991018001010101091119111111""",555,555,555,555,555,555,555,555,555,555,555,68.2,77.1,87.5,61.5,51,55,50,72,80,70,65.2,68.2,48.3,30,55,60,"""B""","""C""","""C""","""A""","""A""","""B""","""A""","""D""","""D"""
429292,2017,123429,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""CCBDCEAE""","""11101110""","""ECBCDDAEBBBEBDBAEEAEEEBDCBC""","""990108101111110091119011101""",555,555,555,555,555,555,555,555,555,555,555,68.3,77.6,75,81.5,63,75,60,100,100,100,65.2,68.2,48.3,30,70,45,"""D""","""D""","""C""","""B""","""B""","""B""","""B""","""D""","""B"""
429327,2017,1113886,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""CAABCEAD""","""10011111""","""BCCCBCEEBBBEEEDDBEAEACBDCCC""","""990108001111001091119111111""",555,555,555,555,555,555,555,555,555,555,555,68.3,70.6,75,64,55,75,50,73,85,70,67.5,68.2,63.3,60,100,30,"""C""","""D""","""B""","""C""","""B""","""C""","""C""","""D""","""D"""
429603,2017,122845,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""DCABCEAD""","""01011111""","""CBCCEDADBBBEADEBEEAEABEECCC""","""990118111111010191119000111""",555,555,555,555,555,555,555,555,555,555,333,68.4,67,75,55,59,75,55,51,75,45,68.8,72.7,46.7,60,80,0,"""C""","""C""","""C""","""B""","""B""","""B""","""E""","""D""","""D"""
429808,2017,87195,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""CCDBCEAE""","""11011110""","""CEBDEEADBBBEBDDCEAAEDCDDCCD""","""990018111111111090119101110""",555,555,555,555,555,555,336,555,555,555,555,68.5,59.4,75,36,0,75,0,72,60,75,71.5,72.7,65,60,85,50,"""C""","""C""","""B""","""A""","""A""","""B""","""D""","""D""","""C"""
429809,2017,87195,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""ACBB*EAD""","""01110111""","""EBACEDBDBABEBEDCEEAAECCDCBC""","""991118011011101091109101101""",555,555,555,555,555,555,555,555,555,555,555,68.5,81.4,75,91,82,90,80,100,100,100,64.2,68.2,41.7,30,95,0,,,,,,,,,
